"","id","n","correct","near","t","l","cond","csv"
"37996",496,20,1,30,1167,5,"cued",4
"37997",496,40,1,70,715,5,"cued",8
"37998",496,10,1,70,838,5,"cued",17
"37999",496,20,1,70,862,5,"cued",7
"38000",496,40,1,70,655,5,"cued",8
"38001",497,40,0,30,1484,5,"cued",12
"38002",497,50,1,30,1673,5,"cued",5
"38003",497,40,1,30,1840,5,"cued",6
"38004",497,20,1,30,1957,5,"cued",3
"38005",497,30,0,70,1653,5,"cued",3
"38006",497,10,1,70,1106,5,"cued",7
"38007",497,40,0,30,866,5,"cued",6
"38008",497,10,1,30,880,5,"cued",12
"38009",497,30,1,30,705,5,"cued",17
"38010",497,40,0,70,808,5,"cued",15
"38011",497,20,0,70,722,5,"cued",19
"38012",497,50,0,30,2523,5,"cued",7
"38013",497,50,0,70,1367,5,"cued",17
"38014",497,30,1,70,797,5,"cued",13
"38015",497,20,0,70,1413,5,"cued",9
"38016",497,10,0,30,978,5,"cued",17
"38017",497,20,1,30,1111,5,"cued",12
"38018",497,10,1,70,1777,5,"cued",19
"38019",497,30,1,70,1375,5,"cued",8
"38020",497,20,0,30,909,5,"cued",11
"38021",497,30,1,30,1244,5,"cued",16
"38022",497,50,0,70,950,5,"cued",3
"38023",497,40,0,30,1494,5,"cued",19
"38024",497,20,0,30,1182,5,"cued",4
"38025",497,30,0,70,1126,5,"cued",11
"38026",497,30,0,70,881,5,"cued",6
"38027",497,20,1,30,573,5,"cued",20
"38028",497,30,1,30,434,5,"cued",7
"38029",497,10,1,30,346,5,"cued",2
"38030",497,30,0,70,683,5,"cued",9
"38031",497,30,0,70,426,5,"cued",18
"38032",497,50,0,30,1121,5,"cued",20
"38033",497,20,0,70,1193,5,"cued",13
"38034",497,40,1,30,494,5,"cued",2
"38035",497,40,1,30,1034,5,"cued",5
"38036",497,30,0,30,298,5,"cued",20
"38037",497,30,1,30,347,5,"cued",3
"38038",497,50,1,70,1127,5,"cued",20
"38039",497,10,1,30,623,5,"cued",16
"38040",497,40,1,70,358,5,"cued",7
"38041",497,10,1,30,2282,5,"cued",6
"38042",497,40,0,70,583,5,"cued",11
"38043",497,20,1,70,1134,5,"cued",19
"38044",497,30,0,70,562,5,"cued",1
"38045",497,40,0,70,376,5,"cued",8
"38046",497,10,0,30,1177,5,"cued",7
"38047",497,40,0,70,368,5,"cued",4
"38048",497,10,0,30,883,5,"cued",16
"38049",497,50,0,30,645,5,"cued",17
"38050",497,10,1,30,853,5,"cued",16
"38051",497,10,0,30,515,5,"cued",10
"38052",497,20,1,30,632,5,"cued",15
"38053",497,20,0,70,300,5,"cued",4
"38054",497,30,1,70,343,5,"cued",20
"38055",497,20,1,30,309,5,"cued",11
"38056",497,20,1,30,328,5,"cued",11
"38057",497,40,0,70,638,5,"cued",6
"38058",497,40,1,70,486,5,"cued",20
"38059",497,20,1,70,343,5,"cued",3
"38060",497,30,0,70,666,5,"cued",15
"38061",497,10,0,30,573,5,"cued",14
"38062",497,10,0,70,676,5,"cued",10
"38063",497,30,0,70,275,5,"cued",17
"38064",497,20,1,70,425,5,"cued",15
"38065",497,50,1,30,371,5,"cued",13
"38066",497,50,0,70,308,5,"cued",19
"38067",497,50,0,30,327,5,"cued",6
"38068",497,50,0,30,330,5,"cued",19
"38069",497,20,0,30,445,5,"cued",14
"38070",497,30,1,30,493,5,"cued",17
"38071",497,20,0,70,498,5,"cued",14
"38072",497,40,0,30,261,5,"cued",5
"38073",497,50,1,70,430,5,"cued",15
"38074",497,20,0,70,326,5,"cued",13
"38075",497,50,1,30,357,5,"cued",5
"38076",497,30,0,70,62,5,"cued",20
"38077",497,30,1,30,536,5,"cued",5
"38078",497,50,0,30,714,5,"cued",8
"38079",497,50,1,70,59,5,"cued",13
"38080",497,20,1,70,487,5,"cued",18
"38081",497,10,1,70,423,5,"cued",3
"38082",497,50,1,30,408,5,"cued",10
"38083",497,40,0,30,707,5,"cued",5
"38084",497,20,1,30,718,5,"cued",16
"38085",497,20,1,30,777,5,"cued",2
"38086",497,50,0,30,629,5,"cued",1
"38087",497,30,1,70,258,5,"cued",4
"38088",497,50,1,30,612,5,"cued",13
"38089",497,50,1,70,523,5,"cued",6
"38090",497,50,1,70,290,5,"cued",4
"38091",497,20,0,70,708,5,"cued",15
"38092",497,20,0,70,864,5,"cued",17
"38093",497,10,0,30,947,5,"cued",12
"38094",497,40,1,70,815,5,"cued",10
"38095",497,30,1,30,524,5,"cued",14
"38096",497,50,0,30,408,5,"cued",2
"38097",497,30,1,70,433,5,"cued",4
"38098",497,10,1,30,19,5,"cued",12
"38099",497,40,0,30,611,5,"cued",11
"38100",497,40,0,70,846,5,"cued",18
"38101",497,10,1,70,640,5,"cued",16
"38102",497,40,1,70,330,5,"cued",10
"38103",497,10,1,30,934,5,"cued",9
"38104",497,20,1,30,528,5,"cued",12
"38105",497,20,0,70,268,5,"cued",14
"38106",497,30,0,30,785,5,"cued",5
"38107",497,40,1,70,496,5,"cued",8
"38108",497,20,0,30,830,5,"cued",9
"38109",497,10,0,30,765,5,"cued",2
"38110",497,40,1,30,771,5,"cued",14
"38111",497,50,0,70,277,5,"cued",9
"38112",497,50,1,70,690,5,"cued",13
"38113",497,20,0,30,643,5,"cued",1
"38114",497,10,1,70,880,5,"cued",6
"38115",497,30,1,30,806,5,"cued",8
"38116",497,30,1,30,710,5,"cued",2
"38117",497,20,0,70,576,5,"cued",18
"38118",497,50,0,30,722,5,"cued",4
"38119",497,30,0,30,430,5,"cued",18
"38120",497,20,0,30,480,5,"cued",15
"38121",497,40,1,70,419,5,"cued",5
"38122",497,30,1,70,591,5,"cued",8
"38123",497,50,1,30,11,5,"cued",10
"38124",497,20,0,70,680,5,"cued",1
"38125",497,30,1,70,533,5,"cued",7
"38126",497,10,1,30,401,5,"cued",2
"38127",497,40,1,30,470,5,"cued",5
"38128",497,10,1,30,468,5,"cued",17
"38129",497,50,1,70,670,5,"cued",10
"38130",497,40,0,70,628,5,"cued",8
"38131",497,10,1,30,649,5,"cued",11
"38132",497,50,0,70,747,5,"cued",19
"38133",497,50,1,30,651,5,"cued",2
"38134",497,20,0,30,1033,5,"cued",20
"38135",497,10,0,70,589,5,"cued",11
"38136",497,20,0,70,635,5,"cued",15
"38137",497,40,1,30,677,5,"cued",18
"38138",497,50,1,70,213,5,"cued",16
"38139",497,40,1,70,516,5,"cued",18
"38140",497,10,0,30,649,5,"cued",7
"38141",497,40,1,30,47,5,"cued",14
"38142",497,20,1,70,611,5,"cued",9
"38143",497,40,1,70,695,5,"cued",12
"38144",497,50,1,70,534,5,"cued",19
"38145",497,40,1,70,503,5,"cued",3
"38146",497,10,0,30,568,5,"cued",14
"38147",497,40,1,70,450,5,"cued",13
"38148",497,50,0,70,463,5,"cued",10
"38149",497,30,1,70,662,5,"cued",20
"38150",497,30,1,30,606,5,"cued",17
"38151",497,50,0,70,574,5,"cued",19
"38152",497,40,1,70,655,5,"cued",14
"38153",497,20,0,70,1081,5,"cued",1
"38154",497,30,0,30,596,5,"cued",12
"38155",497,50,0,70,260,5,"cued",4
"38156",497,10,0,30,572,5,"cued",11
"38157",497,30,1,30,647,5,"cued",3
"38158",497,10,0,70,433,5,"cued",6
"38159",497,30,0,30,587,5,"cued",16
"38160",497,50,0,70,521,5,"cued",7
"38161",497,10,0,30,796,5,"cued",3
"38162",497,20,1,70,671,5,"cued",15
"38163",497,50,1,30,877,5,"cued",1
"38164",497,50,1,70,701,5,"cued",20
"38165",497,40,0,70,537,5,"cued",4
"38166",497,10,0,70,791,5,"cued",7
"38167",497,50,0,30,620,5,"cued",1
"38168",497,40,0,70,700,5,"cued",10
"38169",497,10,0,70,559,5,"cued",17
"38170",497,10,0,30,915,5,"cued",8
"38171",497,40,0,70,449,5,"cued",1
"38172",497,40,1,30,806,5,"cued",19
"38173",497,40,1,30,738,5,"cued",9
"38174",497,10,1,30,631,5,"cued",18
"38175",497,30,0,70,459,5,"cued",18
"38176",497,40,0,70,662,5,"cued",16
"38177",497,50,1,30,1588,5,"cued",7
"38178",497,30,1,30,648,5,"cued",10
"38179",497,40,1,70,607,5,"cued",4
"38180",497,50,1,70,403,5,"cued",2
"38181",497,40,1,30,602,5,"cued",14
"38182",497,10,1,70,440,5,"cued",2
"38183",497,30,0,70,935,5,"cued",3
"38184",497,10,0,70,605,5,"cued",9
"38185",497,30,1,30,772,5,"cued",9
"38186",497,10,1,30,643,5,"cued",18
"38187",497,20,1,70,629,5,"cued",13
"38188",497,30,0,70,793,5,"cued",5
"38189",497,40,0,70,697,5,"cued",8
"38190",497,50,1,30,953,5,"cued",12
"38191",497,10,1,70,758,5,"cued",16
"38192",497,20,1,30,1011,5,"cued",6
"38193",497,10,0,30,761,5,"cued",11
"38194",497,10,1,30,595,5,"cued",1
"38195",497,20,1,70,711,5,"cued",8
"38196",497,30,0,30,1134,5,"cued",12
"38197",497,10,0,70,323,5,"cued",1
"38198",497,20,1,70,684,5,"cued",9
"38199",497,20,0,30,1151,5,"cued",15
"38200",497,30,0,30,1502,5,"cued",13
"38201",498,20,1,30,2671,5,"cued",17
"38202",498,10,0,70,1397,5,"cued",11
"38203",498,40,1,30,1156,5,"cued",1
"38204",498,10,1,70,999,5,"cued",13
"38205",498,40,0,70,879,5,"cued",8
"38206",498,30,1,70,750,5,"cued",15
"38207",498,40,1,70,975,5,"cued",18
"38208",498,30,1,70,884,5,"cued",9
"38209",498,20,1,30,1433,5,"cued",3
"38210",498,20,1,30,884,5,"cued",13
"38211",498,50,1,70,943,5,"cued",12
"38212",498,40,1,30,569,5,"cued",20
"38213",498,20,1,30,505,5,"cued",5
"38214",498,10,1,30,661,5,"cued",6
"38215",498,10,1,30,743,5,"cued",17
"38216",498,20,1,70,992,5,"cued",8
"38217",498,50,1,70,1437,5,"cued",2
"38218",498,50,1,70,732,5,"cued",8
"38219",498,30,1,30,612,5,"cued",7
"38220",498,50,1,30,649,5,"cued",12
"38221",498,30,1,70,699,5,"cued",15
"38222",498,30,0,70,713,5,"cued",20
"38223",498,50,1,70,706,5,"cued",18
"38224",498,30,1,30,704,5,"cued",7
"38225",498,50,1,70,549,5,"cued",20
"38226",498,30,1,70,733,5,"cued",4
"38227",498,30,0,30,642,5,"cued",20
"38228",498,10,0,70,643,5,"cued",11
"38229",498,20,1,30,580,5,"cued",5
"38230",498,50,1,30,700,5,"cued",9
"38231",498,40,1,70,665,5,"cued",16
"38232",498,10,1,70,846,5,"cued",15
"38233",498,50,1,30,652,5,"cued",18
"38234",498,50,1,30,569,5,"cued",10
"38235",498,10,1,30,563,5,"cued",10
"38236",498,50,1,70,785,5,"cued",4
"38237",498,20,1,70,594,5,"cued",4
"38238",498,10,1,30,671,5,"cued",5
"38239",498,40,1,70,660,5,"cued",11
"38240",498,10,1,30,805,5,"cued",8
"38241",498,30,1,30,562,5,"cued",7
"38242",498,20,1,70,1019,5,"cued",20
"38243",498,50,1,70,797,5,"cued",5
"38244",498,10,1,30,575,5,"cued",7
"38245",498,40,1,70,699,5,"cued",1
"38246",498,10,1,70,561,5,"cued",16
"38247",498,30,1,70,676,5,"cued",14
"38248",498,40,1,70,694,5,"cued",17
"38249",498,20,1,30,583,5,"cued",4
"38250",498,10,1,30,676,5,"cued",19
"38251",498,20,1,70,703,5,"cued",9
"38252",498,10,1,70,623,5,"cued",3
"38253",498,20,1,30,611,5,"cued",15
"38254",498,50,0,30,691,5,"cued",11
"38255",498,30,1,70,725,5,"cued",10
"38256",498,50,1,30,659,5,"cued",12
"38257",498,30,1,70,610,5,"cued",16
"38258",498,20,1,70,695,5,"cued",3
"38259",498,30,1,70,518,5,"cued",3
"38260",498,50,1,70,595,5,"cued",19
"38261",498,20,1,30,564,5,"cued",18
"38262",498,30,1,30,608,5,"cued",1
"38263",498,20,1,30,580,5,"cued",6
"38264",498,40,1,70,654,5,"cued",7
"38265",498,40,1,30,654,5,"cued",17
"38266",498,10,1,70,610,5,"cued",16
"38267",498,50,1,30,585,5,"cued",12
"38268",498,40,1,70,780,5,"cued",16
"38269",498,10,1,30,684,5,"cued",14
"38270",498,40,1,30,577,5,"cued",1
"38271",498,10,1,70,534,5,"cued",7
"38272",498,20,1,30,653,5,"cued",16
"38273",498,40,1,30,575,5,"cued",17
"38274",498,50,1,30,523,5,"cued",15
"38275",498,20,1,30,1070,5,"cued",10
"38276",498,10,1,30,587,5,"cued",9
"38277",498,30,1,30,671,5,"cued",5
"38278",498,20,1,70,640,5,"cued",5
"38279",498,30,1,70,552,5,"cued",2
"38280",498,50,1,70,631,5,"cued",13
"38281",498,20,1,30,635,5,"cued",4
"38282",498,10,1,70,654,5,"cued",12
"38283",498,30,1,70,829,5,"cued",15
"38284",498,30,1,30,693,5,"cued",18
"38285",498,20,0,30,600,5,"cued",10
"38286",498,30,1,30,646,5,"cued",17
"38287",498,40,0,70,647,5,"cued",20
"38288",498,30,1,70,625,5,"cued",7
"38289",498,30,1,30,717,5,"cued",6
"38290",498,30,1,70,590,5,"cued",19
"38291",498,20,1,30,572,5,"cued",14
"38292",498,20,1,30,805,5,"cued",11
"38293",498,50,1,30,562,5,"cued",20
"38294",498,20,1,30,728,5,"cued",17
"38295",498,50,1,70,576,5,"cued",12
"38296",498,10,1,70,670,5,"cued",16
"38297",498,50,1,30,947,5,"cued",16
"38298",498,30,1,70,762,5,"cued",14
"38299",498,40,1,30,532,5,"cued",1
"38300",498,40,1,30,737,5,"cued",9
"38301",498,50,1,70,783,5,"cued",1
"38302",498,50,1,70,654,5,"cued",18
"38303",498,20,0,30,778,5,"cued",10
"38304",498,50,1,30,821,5,"cued",5
"38305",498,20,0,70,632,5,"cued",2
"38306",498,40,1,30,567,5,"cued",19
"38307",498,10,1,70,646,5,"cued",6
"38308",498,50,1,70,604,5,"cued",6
"38309",498,30,1,30,543,5,"cued",1
"38310",498,40,1,70,571,5,"cued",9
"38311",498,10,1,70,628,5,"cued",3
"38312",498,30,1,30,632,5,"cued",12
"38313",498,10,1,70,527,5,"cued",18
"38314",498,30,1,70,619,5,"cued",6
"38315",498,50,1,30,487,5,"cued",15
"38316",498,50,1,70,634,5,"cued",9
"38317",498,40,1,70,607,5,"cued",18
"38318",498,40,1,70,550,5,"cued",10
"38319",498,40,1,70,489,5,"cued",18
"38320",498,40,1,30,515,5,"cued",13
"38321",498,20,1,70,506,5,"cued",5
"38322",498,30,1,70,553,5,"cued",4
"38323",498,40,1,70,598,5,"cued",11
"38324",498,50,1,30,484,5,"cued",13
"38325",498,10,1,30,887,5,"cued",8
"38326",498,30,1,70,565,5,"cued",14
"38327",498,30,1,30,643,5,"cued",1
"38328",498,20,1,30,465,5,"cued",3
"38329",498,40,1,70,499,5,"cued",13
"38330",498,30,1,70,418,5,"cued",4
"38331",498,40,1,30,390,5,"cued",2
"38332",498,10,1,70,663,5,"cued",10
"38333",498,30,1,30,608,5,"cued",8
"38334",498,10,1,70,655,5,"cued",3
"38335",498,40,1,30,655,5,"cued",19
"38336",498,50,1,70,637,5,"cued",13
"38337",498,40,1,30,560,5,"cued",2
"38338",498,10,1,70,708,5,"cued",12
"38339",498,40,1,30,482,5,"cued",4
"38340",498,40,0,30,672,5,"cued",10
"38341",498,20,1,70,587,5,"cued",7
"38342",498,30,1,30,664,5,"cued",4
"38343",498,30,1,30,555,5,"cued",9
"38344",498,20,1,30,628,5,"cued",15
"38345",498,40,1,70,742,5,"cued",14
"38346",498,30,0,70,504,5,"cued",15
"38347",498,50,1,70,732,5,"cued",19
"38348",498,20,1,30,477,5,"cued",17
"38349",498,10,1,30,547,5,"cued",17
"38350",498,50,1,70,534,5,"cued",9
"38351",498,20,1,70,1062,5,"cued",13
"38352",498,40,1,30,531,5,"cued",15
"38353",498,40,1,30,496,5,"cued",11
"38354",498,20,1,30,485,5,"cued",3
"38355",498,50,1,30,473,5,"cued",14
"38356",498,50,1,30,666,5,"cued",19
"38357",498,40,1,30,552,5,"cued",19
"38358",498,50,1,30,643,5,"cued",12
"38359",498,10,1,70,591,5,"cued",20
"38360",498,50,1,70,702,5,"cued",8
"38361",498,10,1,70,585,5,"cued",11
"38362",498,30,1,70,730,5,"cued",20
"38363",498,30,1,70,488,5,"cued",17
"38364",498,10,1,70,485,5,"cued",2
"38365",498,30,1,30,450,5,"cued",18
"38366",498,20,1,30,478,5,"cued",4
"38367",498,20,1,30,484,5,"cued",6
"38368",498,50,1,70,464,5,"cued",6
"38369",498,40,1,70,553,5,"cued",1
"38370",498,40,1,70,544,5,"cued",7
"38371",498,40,1,30,680,5,"cued",13
"38372",498,20,1,70,568,5,"cued",5
"38373",498,10,1,30,543,5,"cued",14
"38374",498,30,1,70,493,5,"cued",2
"38375",498,10,1,70,649,5,"cued",16
"38376",498,10,0,30,608,5,"cued",19
"38377",498,10,1,70,546,5,"cued",14
"38378",498,50,1,70,909,5,"cued",16
"38379",498,10,1,70,781,5,"cued",11
"38380",498,40,1,70,561,5,"cued",11
"38381",498,40,1,70,801,5,"cued",12
"38382",498,40,1,30,610,5,"cued",10
"38383",498,20,1,30,753,5,"cued",5
"38384",498,10,1,30,589,5,"cued",2
"38385",498,50,1,70,611,5,"cued",2
"38386",498,10,1,30,643,5,"cued",9
"38387",498,20,1,30,577,5,"cued",1
"38388",498,30,1,30,477,5,"cued",8
"38389",498,40,1,30,563,5,"cued",8
"38390",498,30,1,30,514,5,"cued",13
"38391",498,10,1,70,566,5,"cued",3
"38392",498,10,1,30,529,5,"cued",6
"38393",498,10,1,30,654,5,"cued",2
"38394",498,20,1,30,550,5,"cued",14
"38395",498,50,1,70,472,5,"cued",20
"38396",498,50,1,70,464,5,"cued",8
"38397",498,20,0,30,849,5,"cued",19
"38398",498,20,1,30,452,5,"cued",6
"38399",498,20,1,30,532,5,"cued",3
"38400",498,50,1,70,487,5,"cued",7
"38401",499,50,1,70,1459,2,"cued",6
"38402",499,50,1,70,1083,2,"cued",1
"38403",499,40,1,70,961,2,"cued",8
"38404",499,30,1,70,1109,2,"cued",14
"38405",499,30,1,70,763,2,"cued",1
"38406",499,50,1,70,1029,2,"cued",14
"38407",499,30,1,70,808,2,"cued",8
"38408",499,20,1,30,788,2,"cued",5
"38409",499,40,1,30,955,2,"cued",4
"38410",499,10,1,70,678,2,"cued",18
"38411",499,40,1,70,759,2,"cued",9
"38412",499,50,1,30,453,2,"cued",15
"38413",499,20,0,70,517,2,"cued",3
"38414",499,10,0,70,307,2,"cued",16
"38415",499,40,0,70,663,2,"cued",13
"38416",499,10,0,70,757,2,"cued",1
"38417",499,20,1,30,750,2,"cued",20
"38418",499,30,1,30,1027,2,"cued",13
"38419",499,30,0,70,439,2,"cued",16
"38420",499,20,1,30,610,2,"cued",10
"38421",499,10,1,70,745,2,"cued",4
"38422",499,40,1,30,1003,2,"cued",20
"38423",499,20,1,70,870,2,"cued",14
"38424",499,50,1,30,1073,2,"cued",10
"38425",499,40,1,30,863,2,"cued",3
"38426",499,30,1,70,936,2,"cued",11
"38427",499,40,1,30,999,2,"cued",10
"38428",499,30,1,30,634,2,"cued",6
"38429",499,10,0,30,728,2,"cued",16
"38430",499,40,1,30,567,2,"cued",3
"38431",499,40,1,70,921,2,"cued",7
"38432",499,20,0,30,946,2,"cued",8
"38433",499,40,1,70,745,2,"cued",2
"38434",499,40,1,70,884,2,"cued",4
"38435",499,10,1,30,805,2,"cued",6
"38436",499,20,0,70,736,2,"cued",16
"38437",499,40,1,30,799,2,"cued",6
"38438",499,50,1,70,794,2,"cued",7
"38439",499,40,1,30,688,2,"cued",17
"38440",499,30,1,30,955,2,"cued",20
"38441",499,10,0,30,492,2,"cued",17
"38442",499,10,1,70,829,2,"cued",11
"38443",499,20,0,30,608,2,"cued",20
"38444",499,40,1,70,726,2,"cued",9
"38445",499,20,1,30,928,2,"cued",13
"38446",499,10,1,30,936,2,"cued",5
"38447",499,50,1,30,932,2,"cued",11
"38448",499,20,1,30,496,2,"cued",20
"38449",499,40,1,70,715,2,"cued",3
"38450",499,50,1,30,769,2,"cued",16
"38451",499,20,1,70,708,2,"cued",4
"38452",499,20,1,30,994,2,"cued",15
"38453",499,20,1,30,823,2,"cued",14
"38454",499,10,1,70,973,2,"cued",13
"38455",499,30,1,30,780,2,"cued",16
"38456",499,20,1,70,1127,2,"cued",4
"38457",499,50,1,30,790,2,"cued",16
"38458",499,50,1,30,871,2,"cued",18
"38459",499,30,1,70,714,2,"cued",10
"38460",499,40,1,30,658,2,"cued",19
"38461",499,30,1,70,754,2,"cued",19
"38462",499,50,1,70,1090,2,"cued",12
"38463",499,40,1,30,1097,2,"cued",12
"38464",499,40,1,70,933,2,"cued",18
"38465",499,10,1,30,1091,2,"cued",8
"38466",499,10,1,70,777,2,"cued",7
"38467",499,50,1,30,1214,2,"cued",20
"38468",499,30,1,70,1217,2,"cued",17
"38469",499,10,1,70,750,2,"cued",3
"38470",499,30,1,30,983,2,"cued",14
"38471",499,50,1,30,1037,2,"cued",14
"38472",499,30,1,30,753,2,"cued",5
"38473",499,30,1,70,682,2,"cued",11
"38474",499,30,1,30,973,2,"cued",9
"38475",499,30,1,70,877,2,"cued",12
"38476",499,30,1,30,719,2,"cued",17
"38477",499,50,1,70,1165,2,"cued",9
"38478",499,20,1,70,1466,2,"cued",19
"38479",499,40,1,30,1137,2,"cued",16
"38480",499,30,1,30,880,2,"cued",7
"38481",499,50,1,70,988,2,"cued",7
"38482",499,10,1,30,1414,2,"cued",15
"38483",499,10,0,30,1006,2,"cued",14
"38484",499,50,1,70,1022,2,"cued",6
"38485",499,40,1,70,682,2,"cued",7
"38486",499,20,1,30,804,2,"cued",15
"38487",499,30,1,70,945,2,"cued",8
"38488",499,50,1,70,607,2,"cued",9
"38489",499,30,1,30,594,2,"cued",7
"38490",499,50,1,30,786,2,"cued",5
"38491",499,20,1,30,784,2,"cued",11
"38492",499,30,1,70,813,2,"cued",15
"38493",499,30,1,70,964,2,"cued",11
"38494",499,30,1,70,905,2,"cued",3
"38495",499,10,0,30,1056,2,"cued",20
"38496",499,30,1,30,761,2,"cued",8
"38497",499,10,0,30,969,2,"cued",18
"38498",499,20,1,70,714,2,"cued",14
"38499",499,10,0,30,693,2,"cued",18
"38500",499,30,0,30,742,2,"cued",17
"38501",499,50,1,30,959,2,"cued",12
"38502",499,20,1,70,845,2,"cued",10
"38503",499,30,1,30,1127,2,"cued",4
"38504",499,10,1,30,1207,2,"cued",2
"38505",499,50,0,30,1196,2,"cued",20
"38506",499,40,1,30,614,2,"cued",5
"38507",499,20,1,30,290,2,"cued",12
"38508",499,10,1,70,662,2,"cued",14
"38509",499,10,1,30,600,2,"cued",1
"38510",499,40,0,30,642,2,"cued",19
"38511",499,30,1,30,574,2,"cued",7
"38512",499,50,1,70,622,2,"cued",2
"38513",499,30,0,30,181,2,"cued",19
"38514",499,30,1,30,235,2,"cued",6
"38515",499,40,1,70,564,2,"cued",9
"38516",499,20,1,30,520,2,"cued",6
"38517",499,20,0,30,605,2,"cued",19
"38518",499,30,1,30,600,2,"cued",17
"38519",499,10,0,30,929,2,"cued",2
"38520",499,10,0,70,566,2,"cued",10
"38521",499,30,0,30,258,2,"cued",11
"38522",499,50,1,70,294,2,"cued",19
"38523",499,50,1,30,718,2,"cued",13
"38524",499,10,1,30,960,2,"cued",10
"38525",499,30,1,30,1819,2,"cued",9
"38526",499,20,1,30,839,2,"cued",13
"38527",499,50,1,70,1016,2,"cued",18
"38528",499,20,0,30,597,2,"cued",7
"38529",499,50,1,70,758,2,"cued",16
"38530",499,20,1,30,655,2,"cued",1
"38531",499,20,1,70,572,2,"cued",8
"38532",499,20,1,70,767,2,"cued",20
"38533",499,10,1,30,800,2,"cued",20
"38534",499,10,1,70,1102,2,"cued",1
"38535",499,10,1,30,1045,2,"cued",11
"38536",499,50,0,30,599,2,"cued",17
"38537",499,20,1,30,876,2,"cued",12
"38538",499,20,1,30,537,2,"cued",18
"38539",499,20,1,70,805,2,"cued",3
"38540",499,50,1,70,848,2,"cued",6
"38541",499,40,1,70,660,2,"cued",12
"38542",499,40,1,30,829,2,"cued",3
"38543",499,20,1,70,833,2,"cued",15
"38544",499,40,1,70,1005,2,"cued",4
"38545",499,30,1,30,853,2,"cued",12
"38546",499,10,1,70,783,2,"cued",5
"38547",499,50,1,30,688,2,"cued",1
"38548",499,10,1,70,906,2,"cued",2
"38549",499,20,1,70,834,2,"cued",2
"38550",499,30,1,70,950,2,"cued",18
"38551",499,40,1,70,751,2,"cued",13
"38552",499,40,1,30,643,2,"cued",11
"38553",499,20,1,30,842,2,"cued",13
"38554",499,50,1,70,517,2,"cued",6
"38555",499,40,1,70,800,2,"cued",17
"38556",499,30,1,70,290,2,"cued",1
"38557",499,10,0,70,615,2,"cued",19
"38558",499,10,1,30,922,2,"cued",13
"38559",499,40,1,30,732,2,"cued",2
"38560",499,10,1,70,1027,2,"cued",19
"38561",499,10,1,70,1116,2,"cued",4
"38562",499,40,1,70,818,2,"cued",2
"38563",499,20,1,70,1054,2,"cued",18
"38564",499,40,1,70,621,2,"cued",9
"38565",499,10,0,30,850,2,"cued",18
"38566",499,50,1,30,890,2,"cued",6
"38567",499,50,1,70,820,2,"cued",10
"38568",499,40,1,30,622,2,"cued",3
"38569",499,40,1,30,1362,2,"cued",17
"38570",499,30,1,30,242,2,"cued",5
"38571",499,10,0,70,241,2,"cued",19
"38572",499,10,1,70,681,2,"cued",12
"38573",499,10,1,70,1173,2,"cued",8
"38574",499,40,1,70,929,2,"cued",3
"38575",499,50,1,30,921,2,"cued",4
"38576",499,10,0,30,663,2,"cued",2
"38577",499,40,1,70,747,2,"cued",14
"38578",499,50,1,70,765,2,"cued",17
"38579",499,20,1,30,1046,2,"cued",8
"38580",499,40,1,70,765,2,"cued",15
"38581",499,30,1,70,1107,2,"cued",5
"38582",499,50,1,70,1088,2,"cued",13
"38583",499,20,1,70,678,2,"cued",10
"38584",499,50,1,30,993,2,"cued",9
"38585",499,20,1,70,783,2,"cued",9
"38586",499,10,1,70,930,2,"cued",10
"38587",499,30,1,30,688,2,"cued",5
"38588",499,50,1,70,569,2,"cued",2
"38589",499,50,1,70,816,2,"cued",15
"38590",499,50,1,70,780,2,"cued",15
"38591",499,20,1,70,681,2,"cued",4
"38592",499,10,1,30,763,2,"cued",7
"38593",499,40,1,30,953,2,"cued",11
"38594",499,40,1,30,866,2,"cued",15
"38595",499,20,1,70,1308,2,"cued",5
"38596",499,50,1,70,1244,2,"cued",16
"38597",499,20,1,70,1353,2,"cued",8
"38598",499,50,1,70,1050,2,"cued",12
"38599",499,30,1,70,587,2,"cued",1
"38600",499,40,1,30,658,2,"cued",1
"38601",500,20,1,70,4311,2,"cued",12
"38602",500,10,1,30,1558,2,"cued",19
"38603",500,40,1,30,2542,2,"cued",16
"38604",500,50,0,70,1420,2,"cued",10
"38605",500,50,1,70,1994,2,"cued",20
"38606",500,40,1,30,941,2,"cued",1
"38607",500,20,1,70,1423,2,"cued",16
"38608",500,30,0,30,1390,2,"cued",2
"38609",500,40,0,30,1048,2,"cued",16
"38610",500,40,1,70,1823,2,"cued",3
"38611",500,10,1,30,1078,2,"cued",14
"38612",500,20,1,70,1325,2,"cued",19
"38613",500,30,0,30,1062,2,"cued",13
"38614",500,10,1,70,1302,2,"cued",18
"38615",500,10,1,70,1024,2,"cued",5
"38616",500,20,1,70,1514,2,"cued",6
"38617",500,10,1,70,1562,2,"cued",3
"38618",500,30,1,70,1442,2,"cued",11
"38619",500,20,1,70,1267,2,"cued",5
"38620",500,30,0,30,1321,2,"cued",19
"38621",500,20,0,30,987,2,"cued",1
"38622",500,20,1,30,1544,2,"cued",19
"38623",500,10,1,70,1020,2,"cued",8
"38624",500,50,1,70,1316,2,"cued",4
"38625",500,50,1,30,1342,2,"cued",12
